strain_id,B_MTX_5-FC.ALO1_HYR1,B_MTX_5-FC.SNA4_GTR2,B_MTX_5-FC.ERV25_UIP4,B_MTX_5-FC.PLM2_SNA3,B_MTX_5-FC.PMC1_CTR2,B_MTX_5-FC.SSH1_PIS1,B_MTX_5-FC.ALO1_UIP4,B_MTX_5-FC.ERG11_MID2,B_MTX_5-FC.noPPI_reference,B_MTX_5-FC.ERG11_ACF2,B_MTX_5-FC.ERV25_PIS1,B_MTX_5-FC.HNM1_MAM33,B_MTX_5-FC.ADE17_PGM2,B_MTX_5-FC.TPO1_TCB2,B_MTX_5-FC.HNM1_TPO1,B_MTX_5-FC.ERG11_ERG5,B_MTX_5-FC.ERV25_EMP47,B_MTX_5-FC.SSH1_ORM2,B_MTX_5-FC.ADE17_HYR1,B_MTX_5-FC.GTR1_SLM4,B_MTX_5-FC.HNM1_RBD2,B_MTX_5-FC.TPO1_TPO2,B_MTX_5-FC.ALO1_ADE17,B_MTX_5-FC.MID2_TPO4,B_MTX_5-FC.SSH1_ERG11,B_MTX_5-FC.MID2_TPO2,B_MTX_5-FC.FMP45_MID2,B_MTX_5-FC.FMP45_HNM1,B_MTX_5-FC.HNM1_ERG11,B_MTX_5-FC.ERV25_ERG5,B_MTX_5-FC.ERG27_ACF2,B_MTX_5-FC.HNM1_MID2,B_MTX_5-FC.ERV25_ORM2,B_MTX_5-FC.HUG1_ALO1,B_MTX_5-FC.ERG11_TPO4,B_MTX_5-FC.SRO9_SGN1,B_MTX_5-FC.MID2_RSN1,B_MTX_5-FC.DHH1_LSM3,B_MTX_5-FC.RET2_SNA3,B_MTX_5-FC.MID2_PIN2,B_MTX_5-FC.HNM1_TPO2,B_MTX_5-FC.RET2_EMP47,B_MTX_5-FC.ERG11_PIS1,B_MTX_5-FC.HUG1_PGM2,B_MTX_5-FC.MID2_MAM33,B_MTX_5-FC.SRO9_DHH1,B_MTX_5-FC.ADE17_GIS2,B_MTX_5-FC.MID2_WSC2,B_MTX_5-FC.SNA4_VAC8,B_MTX_5-FC.SSH1_ERV25,B_MTX_5-FC.PLM2_HNM1,B_MTX_5-FC.PMC1_GTR2,B_MTX_5-FC.ERV25_RBD2,B_MTX_5-FC.FMP45_MEP1,B_MTX_5-FC.ERG11_ERV25,B_MTX_5-FC.RET2_EMP70,B_MTX_5-FC.ERG11_HYR1,B_MTX_5-FC.TPO1_MID2,B_MTX_5-FC.ERG11_ORM2,B_MTX_5-FC.HNM1_TPO4,B_MTX_5-FC.SRO9_GIS2,B_MTX_5-FC.HUG1_ADE17
653,43.0,15.0,162.0,9.0,11.0,16.0,24.0,77.0,95.0,28.0,10.0,191.0,17.0,14.0,167.0,14.0,10.0,56.0,38.0,20.0,11.0,53.0,8.0,90.0,192.0,87.0,217.0,60.0,17.0,27.0,329.0,74.0,75.0,859.0,9.0,37.0,96.0,21.0,15.0,34.0,48.0,6.0,30.0,2415.0,43.0,34.0,14.0,285.0,753.0,13.0,21.0,35.0,51.0,162.0,84.0,32.0,7.0,35.0,13.0,78.0,36.0,496.0
657,57.0,58.0,701.0,22.0,194.0,1439.0,401.0,788.0,216.0,211.0,35.0,104.0,34.0,371.0,22.0,263.0,253.0,192.0,27.0,46.0,38.0,134.0,13.0,88.0,213.0,19.0,99.0,150.0,580.0,382.0,59.0,387.0,129.0,82.0,162.0,761.0,167.0,374.0,13.0,50.0,60.0,16.0,397.0,65.0,88.0,210.0,21.0,31.0,48.0,135.0,74.0,54.0,32.0,349.0,367.0,22.0,103.0,47.0,275.0,14.0,699.0,46.0
658,20.0,57.0,16.0,11.0,30.0,26.0,455.0,1653.0,1812.0,102.0,682.0,7.0,32.0,31.0,22.0,14.0,91.0,24.0,13.0,24.0,104.0,46.0,23.0,214.0,52.0,443.0,271.0,319.0,371.0,17.0,22.0,63.0,25.0,831.0,9.0,669.0,580.0,8.0,7.0,113.0,23.0,16.0,384.0,905.0,545.0,474.0,16.0,3984.0,22.0,107.0,70.0,19.0,37.0,459.0,25.0,14.0,257.0,1.0,237.0,13.0,1444.0,2887.0
66,2.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,6.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,6.0,1.0,2.0,5.0,2.0,0.0,3.0,0.0,0.0,12.0,1.0,2.0,2.0,32.0,0.0,8.0,0.0,11.0,2.0
660,43.0,112.0,1150.0,9.0,205.0,45.0,924.0,173.0,878.0,320.0,3.0,83.0,5.0,197.0,25.0,15.0,22.0,73.0,8.0,38.0,15.0,122.0,12.0,159.0,156.0,137.0,110.0,117.0,320.0,193.0,602.0,913.0,181.0,3360.0,24.0,158.0,128.0,33.0,66.0,48.0,22.0,8.0,153.0,4642.0,275.0,221.0,11.0,7.0,48.0,232.0,205.0,317.0,108.0,358.0,65.0,150.0,83.0,9.0,111.0,19.0,89.0,6789.0
666,1954.0,225.0,312.0,123.0,72.0,1646.0,524.0,489.0,98.0,283.0,35.0,2500.0,27.0,527.0,584.0,86.0,258.0,226.0,18.0,32.0,289.0,1298.0,21.0,223.0,835.0,254.0,842.0,893.0,1100.0,475.0,1208.0,903.0,178.0,2968.0,135.0,468.0,343.0,310.0,31.0,71.0,514.0,17.0,172.0,3335.0,420.0,111.0,16.0,658.0,386.0,427.0,606.0,97.0,70.0,1167.0,257.0,49.0,33.0,257.0,91.0,908.0,697.0,403.0
667,32.0,141.0,232.0,41.0,68.0,51.0,23.0,1659.0,124.0,57.0,25.0,50.0,2.0,9.0,240.0,354.0,29.0,400.0,13.0,63.0,13.0,75.0,13.0,142.0,395.0,549.0,130.0,317.0,1690.0,502.0,67.0,1252.0,306.0,151.0,346.0,655.0,414.0,1320.0,10.0,68.0,199.0,6.0,799.0,415.0,21.0,127.0,12.0,7.0,35.0,142.0,55.0,137.0,41.0,32.0,1280.0,8.0,371.0,8.0,106.0,1034.0,600.0,40.0
668,44.0,8.0,34.0,11.0,12.0,9.0,13.0,94.0,4.0,13.0,17.0,538.0,13.0,233.0,53.0,15.0,11.0,10.0,16.0,17.0,5.0,122.0,22.0,76.0,30.0,55.0,11.0,15.0,113.0,29.0,23.0,32.0,24.0,53.0,8.0,33.0,232.0,22.0,6.0,44.0,59.0,8.0,27.0,379.0,584.0,13.0,10.0,12.0,1398.0,13.0,5.0,10.0,87.0,17.0,45.0,8.0,7.0,8.0,4.0,5.0,9.0,241.0
673,12625.0,12213.0,17946.0,1399.0,16341.0,10371.0,3750.0,39504.0,1495.0,5058.0,2922.0,2736.0,645.0,5567.0,5695.0,10163.0,2270.0,10180.0,849.0,1783.0,5595.0,9249.0,43401.0,27703.0,48253.0,21420.0,7646.0,7294.0,28818.0,28303.0,3491.0,71937.0,25301.0,8453.0,10047.0,75418.0,8345.0,41781.0,365.0,5684.0,10321.0,360.0,6139.0,3404.0,7141.0,17825.0,630.0,3836.0,52629.0,18996.0,12438.0,14706.0,809.0,9371.0,19979.0,318.0,3917.0,4449.0,3512.0,10874.0,21200.0,5866.0
674,459.0,71.0,913.0,46.0,120.0,21.0,391.0,350.0,182.0,62.0,18.0,67.0,17.0,251.0,22.0,434.0,237.0,285.0,14.0,3147.0,3082.0,1014.0,243.0,1142.0,310.0,428.0,321.0,380.0,1607.0,1118.0,135.0,1810.0,1067.0,28.0,180.0,1502.0,402.0,121.0,20.0,110.0,14.0,9.0,418.0,424.0,151.0,506.0,11.0,24.0,21.0,370.0,74.0,135.0,252.0,642.0,358.0,33.0,151.0,528.0,231.0,232.0,826.0,17.0
676,1301.0,7168.0,537.0,47.0,72.0,2740.0,277.0,2790.0,215.0,103.0,81.0,4070.0,6260.0,115.0,5915.0,279.0,522.0,528.0,308.0,106.0,2100.0,164.0,67.0,1042.0,2365.0,942.0,37.0,743.0,1719.0,1458.0,1703.0,886.0,1728.0,684.0,139.0,3657.0,608.0,303.0,23.0,345.0,1644.0,18.0,741.0,4152.0,268.0,251.0,215.0,175.0,23393.0,169.0,835.0,117.0,120.0,2569.0,310.0,54.0,64.0,275.0,311.0,7554.0,100.0,333.0
677,2.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,21.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,99.0,0.0
685,10.0,3.0,5.0,8.0,0.0,7.0,2.0,18.0,8.0,0.0,2.0,19.0,6.0,0.0,7.0,11.0,4.0,2.0,3.0,10.0,3.0,58.0,0.0,4.0,66.0,8.0,2.0,3.0,4.0,12.0,4.0,6.0,2.0,5.0,0.0,15.0,2.0,14.0,1.0,0.0,3.0,10.0,2.0,9.0,3.0,3.0,1.0,2.0,5.0,2.0,8.0,2.0,2.0,6.0,50.0,3.0,3.0,2.0,6.0,8.0,11.0,6.0
689,33.0,58.0,28.0,31.0,36.0,4576.0,92.0,365.0,5239.0,319.0,28.0,869.0,13.0,35.0,1055.0,66.0,14.0,2586.0,42.0,7.0,10.0,60.0,4.0,516.0,1003.0,814.0,183.0,138.0,36.0,86.0,4739.0,11.0,106.0,1587.0,193.0,1172.0,700.0,13.0,41.0,52.0,24.0,33.0,140.0,3176.0,678.0,196.0,18.0,6.0,35.0,859.0,69.0,18.0,71.0,1719.0,607.0,57.0,30.0,14.0,26.0,19.0,28.0,45.0
690,12.0,249.0,247.0,7.0,90.0,16.0,238.0,316.0,437.0,185.0,12.0,144.0,4445.0,142.0,207.0,220.0,136.0,1647.0,36686.0,12.0,2166.0,136.0,125.0,8.0,539.0,100.0,212.0,322.0,203.0,20.0,394.0,94.0,24.0,610.0,10.0,162.0,21.0,7.0,10.0,46.0,44.0,4.0,349.0,138.0,45.0,190.0,209.0,16.0,177.0,125.0,279.0,35.0,61.0,434.0,18.0,108.0,109.0,26.0,89.0,112.0,56.0,439.0
692,1.0,3.0,1.0,0.0,4.0,0.0,2.0,20.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,44.0,0.0,1.0,3.0,1.0,0.0,81.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,18.0,0.0,25.0,28.0,0.0,0.0,1.0,2.0,11.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,27.0,0.0,0.0,2.0,167.0,0.0,25.0,2.0,0.0,0.0,20.0,1.0
693,27.0,1.0,13.0,25.0,7.0,29.0,12.0,25.0,17.0,25.0,18.0,19.0,8.0,10.0,25.0,21.0,9.0,28.0,7.0,22.0,4.0,27.0,12.0,12.0,7.0,12.0,20.0,26.0,18.0,27.0,30.0,36.0,26.0,9.0,12.0,41.0,27.0,3.0,12.0,13.0,12.0,15.0,8.0,19.0,7.0,144.0,13.0,5.0,7.0,10.0,22.0,6.0,10.0,16.0,288.0,28.0,22.0,16.0,17.0,8.0,71.0,5.0
695,1939.0,218.0,3665.0,36.0,176.0,45.0,847.0,179.0,218.0,177.0,96.0,73.0,40.0,3840.0,119.0,122.0,629.0,208.0,50.0,226.0,86.0,3746.0,716.0,579.0,71.0,216.0,214.0,234.0,334.0,2378.0,332.0,1152.0,1041.0,326.0,79.0,1763.0,337.0,4357.0,96.0,116.0,78.0,69.0,47.0,351.0,104.0,656.0,12.0,26.0,38.0,451.0,125.0,72.0,76.0,125.0,101.0,237.0,136.0,2289.0,147.0,871.0,886.0,58.0
697,20.0,2.0,7.0,9.0,4.0,6.0,2.0,15.0,4.0,8.0,5.0,2.0,3.0,7.0,10.0,1.0,8.0,8.0,2.0,24.0,0.0,15.0,8.0,5.0,12.0,7.0,5.0,7.0,17.0,15.0,19.0,10.0,19.0,6.0,0.0,26.0,7.0,9.0,7.0,3.0,12.0,14.0,1.0,5.0,1.0,6.0,2.0,6.0,8.0,3.0,7.0,0.0,4.0,3.0,40.0,21.0,4.0,4.0,4.0,2.0,5.0,9.0
7,8.0,42.0,78.0,3.0,29.0,65.0,149.0,298.0,74.0,14.0,9.0,84.0,7.0,10.0,1105.0,3.0,108.0,4.0,11.0,11.0,4.0,69.0,7.0,200.0,231.0,379.0,29.0,1.0,47.0,506.0,162.0,87.0,228.0,6.0,8.0,14.0,139.0,198.0,153.0,34.0,392.0,503.0,44.0,13.0,359.0,8.0,2.0,176.0,0.0,22.0,20.0,9.0,10.0,10.0,93.0,342.0,87.0,3.0,47.0,781.0,24.0,13.0
701,10.0,1.0,5.0,0.0,0.0,1.0,5.0,85.0,1.0,0.0,6.0,4.0,0.0,0.0,7.0,59.0,2.0,6.0,2.0,3.0,1.0,45.0,0.0,4.0,1.0,2.0,3.0,19.0,1.0,17.0,1.0,8.0,14.0,1.0,1.0,9.0,4.0,11.0,1.0,7.0,4.0,2.0,8.0,12.0,2.0,1.0,0.0,1.0,19.0,0.0,1.0,1.0,3.0,6.0,1125.0,2.0,41.0,0.0,1.0,0.0,88.0,0.0
702,3.0,4.0,11.0,2.0,5.0,3.0,4.0,222.0,2.0,2.0,8.0,9.0,3.0,1.0,5.0,389.0,4.0,1.0,4.0,2.0,5.0,65.0,3.0,2.0,14.0,1.0,10.0,7.0,3.0,19.0,1.0,80.0,102.0,7.0,49.0,106.0,3.0,75.0,3.0,6.0,6.0,2.0,15.0,4.0,1.0,5.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,587.0,3.0,122.0,1.0,12.0,4.0,272.0,16.0
703,13.0,15.0,413.0,8.0,41.0,8.0,141.0,147.0,165.0,50.0,1731.0,9.0,1.0,2.0,18.0,122.0,375.0,11.0,1.0,1134.0,3.0,12.0,3.0,109.0,113.0,6.0,4.0,12.0,11.0,42.0,82.0,212.0,118.0,2.0,3.0,455.0,4.0,4.0,2.0,33.0,17.0,19.0,138.0,2.0,1.0,101.0,19.0,1.0,8.0,3.0,5.0,19.0,1.0,73.0,208.0,2.0,184.0,1.0,14.0,1.0,414.0,6.0
709,622.0,133.0,794.0,5.0,55.0,15.0,131.0,55.0,339.0,21.0,9.0,91.0,1.0,330.0,103.0,37.0,477.0,968.0,8.0,27.0,6.0,345.0,5.0,28.0,196.0,245.0,28.0,32.0,471.0,445.0,2.0,813.0,1316.0,10.0,120.0,365.0,13.0,1072.0,7.0,19.0,8.0,5.0,181.0,77.0,36.0,295.0,1.0,142.0,9.0,158.0,168.0,68.0,737.0,23.0,19.0,19.0,27.0,144.0,20.0,277.0,110.0,144.0
711,1.0,3.0,7.0,1.0,1.0,1.0,14.0,15.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,0.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0
713,63.0,561.0,100.0,234.0,83.0,167.0,38.0,755.0,444.0,42.0,22.0,1171.0,18.0,260.0,1021.0,63.0,456.0,1824.0,42.0,58.0,212.0,390.0,16.0,99.0,307.0,123.0,1217.0,438.0,1224.0,376.0,2514.0,836.0,507.0,1323.0,25.0,942.0,422.0,17.0,23.0,78.0,2212.0,15.0,159.0,2614.0,172.0,21.0,14.0,15.0,968.0,400.0,847.0,26.0,68.0,776.0,110.0,45.0,212.0,342.0,49.0,2304.0,38.0,1725.0
715,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,17.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0
717,984.0,308.0,4923.0,333.0,513.0,768.0,2629.0,509.0,269.0,363.0,753.0,1071.0,34.0,2645.0,194.0,364.0,1161.0,464.0,30.0,108.0,7458.0,1198.0,4051.0,653.0,1605.0,663.0,466.0,1438.0,4283.0,698.0,1371.0,2786.0,970.0,1520.0,434.0,3713.0,914.0,733.0,104.0,175.0,601.0,78.0,476.0,424.0,471.0,670.0,26.0,258.0,46.0,581.0,206.0,468.0,349.0,1393.0,1054.0,78.0,226.0,1193.0,264.0,1355.0,934.0,1572.0
721,23.0,7.0,10.0,5.0,2.0,6.0,3.0,16.0,7.0,8.0,7.0,11.0,1.0,2.0,13.0,7.0,7.0,20.0,5.0,28.0,4.0,20.0,0.0,12.0,6.0,8.0,8.0,12.0,7.0,10.0,24.0,11.0,96.0,5.0,0.0,38.0,11.0,20.0,11.0,12.0,4.0,1.0,11.0,3.0,2.0,8.0,1.0,4.0,3.0,0.0,9.0,2.0,25.0,5.0,11.0,23.0,12.0,10.0,3.0,5.0,27.0,6.0
724,12.0,8.0,16.0,19.0,3.0,19.0,5.0,14.0,5.0,6.0,6.0,29.0,9.0,10.0,11.0,8.0,8.0,15.0,2.0,19.0,32.0,44.0,9.0,5.0,11.0,4.0,59.0,18.0,19.0,22.0,31.0,21.0,40.0,5.0,7.0,35.0,8.0,17.0,51.0,9.0,13.0,67.0,3.0,4.0,4.0,7.0,2.0,9.0,6.0,5.0,1.0,17.0,5.0,8.0,17.0,71.0,17.0,18.0,14.0,8.0,68.0,8.0
727,1862.0,303.0,573.0,69.0,598.0,300.0,1491.0,1923.0,970.0,922.0,2493.0,337.0,4602.0,960.0,575.0,1054.0,620.0,2004.0,6106.0,14819.0,2413.0,1193.0,896.0,853.0,1280.0,413.0,867.0,1090.0,2090.0,3772.0,1903.0,2555.0,2806.0,2573.0,544.0,2714.0,1301.0,63.0,37.0,206.0,615.0,62.0,1178.0,1395.0,290.0,1152.0,136.0,56.0,153.0,1153.0,400.0,219.0,79.0,4364.0,5077.0,94.0,474.0,422.0,546.0,2688.0,1652.0,449.0
729,258.0,169.0,309.0,41.0,73.0,4164.0,125.0,2695.0,552.0,573.0,2267.0,1493.0,73.0,4808.0,2111.0,694.0,255.0,4771.0,73.0,97.0,53.0,3112.0,56.0,917.0,4544.0,829.0,762.0,1989.0,948.0,1786.0,1010.0,1559.0,204.0,1948.0,944.0,4433.0,3145.0,291.0,67.0,247.0,1295.0,103.0,548.0,2079.0,502.0,336.0,78.0,1399.0,45.0,1262.0,1146.0,114.0,94.0,2140.0,1503.0,120.0,543.0,1999.0,385.0,4295.0,1224.0,1016.0
731,267.0,27.0,104.0,4.0,16.0,26.0,70.0,1526.0,7.0,10.0,93.0,98.0,9.0,3.0,86.0,1208.0,16.0,103.0,20.0,27.0,19.0,672.0,0.0,42.0,66.0,34.0,16.0,184.0,10.0,361.0,66.0,480.0,1637.0,5.0,178.0,256.0,101.0,213.0,9.0,31.0,38.0,21.0,227.0,49.0,5.0,141.0,15.0,13.0,13.0,6.0,12.0,6.0,17.0,46.0,18243.0,42.0,1498.0,14.0,262.0,17.0,2695.0,35.0
732,8.0,2.0,127.0,10.0,0.0,4.0,3.0,12.0,2.0,1.0,5.0,5.0,7.0,4.0,5.0,106.0,1.0,10.0,1.0,6.0,5.0,47.0,5.0,2.0,4.0,5.0,2.0,8.0,7.0,5.0,1.0,15.0,23.0,3.0,2.0,43.0,5.0,13.0,4.0,5.0,8.0,3.0,11.0,6.0,9.0,2.0,4.0,8.0,2.0,3.0,5.0,5.0,8.0,8.0,93.0,4.0,130.0,1.0,17.0,2.0,178.0,1.0
734,48.0,515.0,882.0,2584.0,1164.0,800.0,125.0,2950.0,1286.0,194.0,52.0,502.0,74.0,589.0,58.0,25.0,31.0,2840.0,72.0,108.0,70.0,894.0,253.0,1053.0,682.0,4346.0,1611.0,1860.0,1529.0,104.0,61.0,1517.0,837.0,946.0,75.0,276.0,3343.0,32.0,35.0,773.0,54.0,62.0,331.0,3812.0,1018.0,1101.0,26.0,3700.0,38.0,22.0,1930.0,655.0,132.0,1662.0,412.0,104.0,438.0,56.0,307.0,1215.0,72.0,274.0
735,1.0,2.0,2.0,0.0,0.0,3.0,1.0,19.0,1.0,0.0,30.0,0.0,0.0,0.0,17.0,4.0,0.0,6.0,9.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,9.0,0.0,1.0,0.0,14.0,0.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,4.0,3.0,2.0,16.0,1.0,0.0,4.0,2.0,1.0
738,11.0,49.0,73.0,5.0,11.0,255.0,46.0,66.0,152.0,20.0,16.0,8.0,23.0,11.0,14.0,5.0,8.0,325.0,7.0,8.0,4.0,25.0,1546.0,37.0,11.0,102.0,13.0,8.0,20.0,13.0,2.0,12.0,24.0,33.0,55.0,93.0,6.0,236.0,3.0,32.0,19.0,3.0,50.0,140.0,125.0,36.0,2.0,488.0,4.0,14.0,10.0,33.0,14.0,11.0,122.0,5.0,45.0,2.0,7.0,101.0,54.0,5.0
739,142.0,42.0,89.0,1.0,152.0,17.0,12.0,56.0,16.0,6.0,15897.0,52.0,37.0,5.0,198.0,55.0,4.0,16.0,5693.0,34.0,37.0,155.0,2.0,12.0,6.0,22.0,3.0,8.0,30.0,27.0,11.0,27.0,327.0,1.0,50.0,86.0,5.0,44.0,1.0,4.0,143.0,180.0,34.0,10.0,6.0,2.0,157.0,4.0,36.0,8.0,24.0,5.0,17.0,41.0,227.0,26.0,94.0,5.0,7.0,11.0,86.0,27.0
740,10.0,0.0,9.0,7.0,8.0,18.0,16.0,21.0,22.0,6.0,17.0,14.0,2.0,7.0,87.0,5.0,5.0,31.0,36.0,12.0,13.0,148.0,3.0,6.0,5.0,17.0,18.0,36.0,5.0,17.0,12.0,7.0,13.0,6.0,4.0,15.0,15.0,9.0,11.0,2.0,5.0,16.0,0.0,18.0,4.0,3.0,5.0,1.0,2.0,3.0,22.0,5.0,52.0,10.0,77.0,48.0,6.0,10.0,8.0,31.0,10.0,4.0
741,88.0,9.0,952.0,129.0,32.0,60.0,372.0,76.0,154.0,98.0,44.0,41.0,51.0,106.0,74.0,46.0,179.0,71.0,24.0,115.0,18.0,96.0,67.0,63.0,37.0,37.0,43.0,125.0,98.0,356.0,56.0,292.0,112.0,36.0,66.0,127.0,52.0,28.0,52.0,45.0,167.0,40.0,44.0,44.0,52.0,39.0,16.0,70.0,38.0,54.0,59.0,15.0,29.0,43.0,276.0,82.0,23.0,15.0,119.0,34.0,429.0,41.0
742,59.0,22.0,68.0,50.0,39.0,58.0,47.0,117.0,56.0,78.0,105.0,78.0,17.0,66.0,68.0,155.0,30.0,82.0,20.0,106.0,75.0,152.0,15.0,42.0,35.0,26.0,123.0,101.0,81.0,107.0,64.0,126.0,186.0,27.0,32.0,168.0,42.0,40.0,28.0,38.0,62.0,113.0,29.0,40.0,42.0,36.0,32.0,29.0,24.0,32.0,73.0,38.0,37.0,36.0,110.0,63.0,121.0,44.0,59.0,34.0,148.0,19.0
748,6.0,2.0,9.0,1.0,20.0,5.0,1.0,55.0,2.0,1.0,7.0,1.0,4.0,3.0,1.0,25.0,4.0,1.0,1.0,7.0,1.0,11.0,1.0,15.0,3.0,2.0,2.0,7.0,2.0,6.0,3.0,10.0,10.0,12.0,3.0,14.0,2.0,5.0,10.0,2.0,10.0,10.0,9.0,16.0,5.0,3.0,15.0,2.0,1.0,4.0,1.0,1.0,2.0,8.0,26.0,17.0,1.0,1.0,4.0,0.0,75.0,5.0
749,7.0,4.0,4.0,12.0,6.0,2.0,1.0,18.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,6.0,0.0,28.0,2.0,0.0,1.0,2.0,2.0,8.0,3.0,5.0,0.0,3.0,2.0,4.0,2.0,61.0,3.0,7.0,1.0,1.0,2.0,0.0,1.0,7.0,14.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,83.0,1.0,2.0,1.0,7.0,0.0,12.0,4.0
753,4.0,6.0,25.0,1.0,14.0,0.0,4.0,1.0,3.0,0.0,14.0,1.0,4.0,5.0,4.0,2.0,0.0,6.0,1.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,5.0,2.0,3.0,16.0,1.0,2.0,3.0,0.0,17.0,0.0,7.0,30.0,8.0,10.0,4.0,2.0,10.0,0.0,3.0,4.0,1.0,0.0,4.0,10.0,18.0,31.0,0.0,1.0,0.0,1.0,5.0,6.0
754,5.0,9.0,5.0,0.0,1.0,4.0,3.0,5.0,4.0,1.0,7.0,5.0,1.0,5.0,5.0,21.0,0.0,8.0,4.0,4.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,201.0,4.0,1.0,39.0,2.0,1.0,0.0,4.0,2.0,0.0,7.0,3.0,2.0,2.0,9.0,1.0,5.0,2.0,0.0,1.0,0.0,6.0,292.0,2.0,18.0,1.0,4.0,1.0,23.0,5.0
755,5.0,4.0,7.0,0.0,0.0,5.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,5.0,6.0,0.0,2.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,5.0,0.0,3.0,1.0,3.0,0.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
756,1600.0,214.0,1201.0,333.0,1088.0,1081.0,850.0,2575.0,296.0,485.0,757.0,857.0,75.0,1628.0,148.0,438.0,467.0,3909.0,41.0,163.0,645.0,2894.0,1064.0,589.0,1887.0,469.0,603.0,1118.0,2085.0,1179.0,2249.0,1624.0,3117.0,2081.0,593.0,3647.0,765.0,185.0,80498.0,170.0,431.0,133953.0,911.0,2329.0,343.0,1454.0,660.0,52.0,96.0,1021.0,501.0,432.0,106.0,2095.0,1321.0,122166.0,652.0,797.0,827.0,722.0,1465.0,732.0
760,3473.0,1204.0,3426.0,958.0,2115.0,594.0,1744.0,763.0,798.0,390.0,837.0,77.0,145.0,4681.0,218.0,373.0,688.0,11670.0,155.0,224.0,76.0,3817.0,5462.0,5997.0,1963.0,4460.0,1954.0,1347.0,1006.0,1398.0,743.0,1186.0,4166.0,4909.0,375.0,5720.0,1277.0,7500.0,139.0,1472.0,504.0,151.0,483.0,2388.0,789.0,1784.0,22854.0,571.0,170.0,327.0,179.0,1282.0,869.0,2107.0,1421.0,167.0,177.0,913.0,627.0,143.0,876.0,3431.0
77,430.0,2.0,115.0,20.0,55.0,53.0,8.0,583.0,31.0,9.0,13.0,36.0,0.0,1.0,3.0,36.0,6.0,43.0,14.0,14.0,3.0,75.0,3.0,43.0,430.0,0.0,53.0,54.0,86.0,9.0,13.0,365.0,39.0,165.0,13.0,88.0,4.0,2.0,5.0,6.0,8.0,2.0,120.0,29.0,10.0,92.0,6.0,2.0,10.0,220.0,92.0,7.0,8.0,20.0,37.0,7.0,177.0,3.0,45.0,2.0,231.0,1442.0
